dataset,subject,outcome,stage,policy,model,grid,analysis_group,config_id,source_prediction_sha256,budget_fraction,alerts,true_alerts,false_alerts,precision,recall,lift,exploratory
uci320,portuguese,fail_g3_lt_10,period2,school_observable_only,histgb,c13_selected,uci,uci320__portuguese__fail_g3_lt_10__period2__school_observable_only__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,131,71,60,0.5419847328244275,0.71,3.5174809160305345,False
uci320,portuguese,fail_g3_lt_10,period2,school_observable_only,histgb,c13_selected,uci,uci320__portuguese__fail_g3_lt_10__period2__school_observable_only__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,195,85,110,0.4358974358974359,0.85,2.8289743589743592,False
uci320,portuguese,fail_g3_lt_10,period2,school_observable_only,logistic,c13_selected,uci,uci320__portuguese__fail_g3_lt_10__period2__school_observable_only__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,34,30,4,0.8823529411764706,0.3,5.726470588235294,False
uci320,portuguese,fail_g3_lt_10,period2,school_observable_only,logistic,c13_selected,uci,uci320__portuguese__fail_g3_lt_10__period2__school_observable_only__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,66,49,17,0.7424242424242424,0.49,4.818333333333333,False
uci320,portuguese,fail_g3_lt_10,period2,school_observable_only,logistic,c13_selected,uci,uci320__portuguese__fail_g3_lt_10__period2__school_observable_only__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,131,70,61,0.5343511450381679,0.7,3.4679389312977102,False
uci320,portuguese,fail_g3_lt_10,period2,school_observable_only,logistic,c13_selected,uci,uci320__portuguese__fail_g3_lt_10__period2__school_observable_only__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,195,86,109,0.441025641025641,0.86,2.8622564102564105,False
uci320,portuguese,fail_g3_lt_10,period2,targeted_no_sex,histgb,c13_selected,uci,uci320__portuguese__fail_g3_lt_10__period2__targeted_no_sex__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,34,30,4,0.8823529411764706,0.3,5.726470588235294,False
uci320,portuguese,fail_g3_lt_10,period2,targeted_no_sex,histgb,c13_selected,uci,uci320__portuguese__fail_g3_lt_10__period2__targeted_no_sex__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,66,47,19,0.7121212121212122,0.47,4.621666666666667,False
uci320,portuguese,fail_g3_lt_10,period2,targeted_no_sex,histgb,c13_selected,uci,uci320__portuguese__fail_g3_lt_10__period2__targeted_no_sex__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,131,74,57,0.5648854961832062,0.74,3.666106870229008,False
uci320,portuguese,fail_g3_lt_10,period2,targeted_no_sex,histgb,c13_selected,uci,uci320__portuguese__fail_g3_lt_10__period2__targeted_no_sex__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,195,85,110,0.4358974358974359,0.85,2.8289743589743592,False
uci320,portuguese,fail_g3_lt_10,period2,targeted_no_sex,logistic,c13_selected,uci,uci320__portuguese__fail_g3_lt_10__period2__targeted_no_sex__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,34,28,6,0.8235294117647058,0.28,5.344705882352941,False
uci320,portuguese,fail_g3_lt_10,period2,targeted_no_sex,logistic,c13_selected,uci,uci320__portuguese__fail_g3_lt_10__period2__targeted_no_sex__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,66,47,19,0.7121212121212122,0.47,4.621666666666667,False
uci320,portuguese,fail_g3_lt_10,period2,targeted_no_sex,logistic,c13_selected,uci,uci320__portuguese__fail_g3_lt_10__period2__targeted_no_sex__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,131,70,61,0.5343511450381679,0.7,3.4679389312977102,False
uci320,portuguese,fail_g3_lt_10,period2,targeted_no_sex,logistic,c13_selected,uci,uci320__portuguese__fail_g3_lt_10__period2__targeted_no_sex__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,195,84,111,0.4307692307692308,0.84,2.795692307692308,False
uci697,all,dropout_vs_all_other,enrollment,full,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__full__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,212,17,0.925764192139738,0.14919071076706544,2.8821821154301204,False
uci697,all,dropout_vs_all_other,enrollment,full,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__full__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,391,59,0.8688888888888889,0.27515833919774807,2.705112205801861,False
uci697,all,dropout_vs_all_other,enrollment,full,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__full__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,642,250,0.7197309417040358,0.4517945109078114,2.2407386953544366,False
uci697,all,dropout_vs_all_other,enrollment,full,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__full__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,823,511,0.6169415292353823,0.5791695988740324,1.920724366880599,False
uci697,all,dropout_vs_all_other,enrollment,full,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__full__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,210,19,0.9170305676855895,0.1477832512315271,2.854991718114742,False
uci697,all,dropout_vs_all_other,enrollment,full,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__full__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,381,69,0.8466666666666667,0.2681210415200563,2.635927750410509,False
uci697,all,dropout_vs_all_other,enrollment,full,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__full__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,644,248,0.7219730941704036,0.45320197044334976,2.247719189732488,False
uci697,all,dropout_vs_all_other,enrollment,full,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__full__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,825,509,0.618440779610195,0.5805770584095707,1.9253919838110503,False
uci697,all,dropout_vs_all_other,enrollment,legacy_operational,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__legacy_operational__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,130,99,0.5676855895196506,0.09148486980999296,1.7673758254996021,False
uci697,all,dropout_vs_all_other,enrollment,legacy_operational,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__legacy_operational__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,238,212,0.5288888888888889,0.16748768472906403,1.6465900383141763,False
uci697,all,dropout_vs_all_other,enrollment,legacy_operational,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__legacy_operational__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,429,463,0.48094170403587444,0.3019000703729768,1.4973160440919835,False
uci697,all,dropout_vs_all_other,enrollment,legacy_operational,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__legacy_operational__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,605,729,0.4535232383808096,0.4257565095003519,1.4119541214614368,False
uci697,all,dropout_vs_all_other,enrollment,legacy_operational,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__legacy_operational__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,149,80,0.6506550218340611,0.10485573539760731,2.0256845999956976,False
uci697,all,dropout_vs_all_other,enrollment,legacy_operational,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__legacy_operational__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,248,202,0.5511111111111111,0.17452498240675582,1.7157744937055281,False
uci697,all,dropout_vs_all_other,enrollment,legacy_operational,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__legacy_operational__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,406,486,0.4551569506726457,0.2857142857142857,1.4170403587443947,False
uci697,all,dropout_vs_all_other,enrollment,legacy_operational,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__legacy_operational__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,539,795,0.404047976011994,0.3793103448275862,1.2579227627565528,False
uci697,all,dropout_vs_all_other,enrollment,no_direct_personal,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__no_direct_personal__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,213,16,0.9301310043668122,0.1498944405348346,2.8957773140878094,False
uci697,all,dropout_vs_all_other,enrollment,no_direct_personal,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__no_direct_personal__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,391,59,0.8688888888888889,0.27515833919774807,2.705112205801861,False
uci697,all,dropout_vs_all_other,enrollment,no_direct_personal,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__no_direct_personal__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,641,251,0.718609865470852,0.4510907811400422,2.237248448165411,False
uci697,all,dropout_vs_all_other,enrollment,no_direct_personal,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__no_direct_personal__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,805,529,0.603448275862069,0.5665024630541872,1.87871581450654,False
uci697,all,dropout_vs_all_other,enrollment,no_direct_personal,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__no_direct_personal__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,213,16,0.9301310043668122,0.1498944405348346,2.8957773140878094,False
uci697,all,dropout_vs_all_other,enrollment,no_direct_personal,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__no_direct_personal__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,378,72,0.84,0.2660098522167488,2.6151724137931036,False
uci697,all,dropout_vs_all_other,enrollment,no_direct_personal,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__no_direct_personal__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,642,250,0.7197309417040358,0.4517945109078114,2.2407386953544366,False
uci697,all,dropout_vs_all_other,enrollment,no_direct_personal,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__no_direct_personal__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,814,520,0.6101949025487257,0.5728360309641097,1.8997200906935696,False
uci697,all,dropout_vs_all_other,enrollment,no_family_financial,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__no_family_financial__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,164,65,0.7161572052401747,0.11541168191414497,2.2296125798610364,False
uci697,all,dropout_vs_all_other,enrollment,no_family_financial,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__no_family_financial__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,293,157,0.6511111111111111,0.20619282195636876,2.0271045429666117,False
uci697,all,dropout_vs_all_other,enrollment,no_family_financial,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__no_family_financial__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,488,404,0.547085201793722,0.3434201266713582,1.703240628244494,False
uci697,all,dropout_vs_all_other,enrollment,no_family_financial,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__no_family_financial__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,666,668,0.4992503748125937,0.4686840253342716,1.5543164378401932,False
uci697,all,dropout_vs_all_other,enrollment,no_family_financial,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__no_family_financial__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,160,69,0.6986899563318777,0.11259676284306826,2.1752317852302796,False
uci697,all,dropout_vs_all_other,enrollment,no_family_financial,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__no_family_financial__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,286,164,0.6355555555555555,0.20126671358198453,1.9786754241926656,False
uci697,all,dropout_vs_all_other,enrollment,no_family_financial,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__no_family_financial__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,478,414,0.5358744394618834,0.33638282899366645,1.668338156354238,False
uci697,all,dropout_vs_all_other,enrollment,no_family_financial,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__no_family_financial__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,643,691,0.48200899550224885,0.4524982406755806,1.5006388431400064,False
uci697,all,dropout_vs_all_other,enrollment,targeted_gender_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__targeted_gender_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,213,16,0.9301310043668122,0.1498944405348346,2.8957773140878094,False
uci697,all,dropout_vs_all_other,enrollment,targeted_gender_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__targeted_gender_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,394,56,0.8755555555555555,0.2772695285010556,2.7258675424192664,False
uci697,all,dropout_vs_all_other,enrollment,targeted_gender_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__targeted_gender_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,637,255,0.7141255605381166,0.4482758620689655,2.223287459409309,False
uci697,all,dropout_vs_all_other,enrollment,targeted_gender_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__targeted_gender_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,806,528,0.6041979010494752,0.5672061928219564,1.8810496229717653,False
uci697,all,dropout_vs_all_other,enrollment,targeted_gender_special_needs,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__targeted_gender_special_needs__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,214,15,0.9344978165938864,0.1505981703026038,2.909372512745499,False
uci697,all,dropout_vs_all_other,enrollment,targeted_gender_special_needs,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__targeted_gender_special_needs__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,382,68,0.8488888888888889,0.26882477128782545,2.6428461959496445,False
uci697,all,dropout_vs_all_other,enrollment,targeted_gender_special_needs,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__targeted_gender_special_needs__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,639,253,0.7163677130044843,0.44968332160450386,2.23026795378736,False
uci697,all,dropout_vs_all_other,enrollment,targeted_gender_special_needs,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__enrollment__targeted_gender_special_needs__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,811,523,0.6079460269865068,0.5707248416608023,1.8927186652978931,False
uci697,all,dropout_vs_all_other,semester1,full,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__full__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,222,7,0.9694323144104804,0.1562280084447572,3.018134102007013,False
uci697,all,dropout_vs_all_other,semester1,full,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__full__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,427,23,0.9488888888888889,0.30049261083743845,2.954176245210728,False
uci697,all,dropout_vs_all_other,semester1,full,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__full__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,743,149,0.8329596412556054,0.5228712174524982,2.5932536614460227,False
uci697,all,dropout_vs_all_other,semester1,full,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__full__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,965,369,0.7233883058470765,0.6790992258972555,2.2521251689426225,False
uci697,all,dropout_vs_all_other,semester1,full,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__full__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,223,6,0.9737991266375546,0.1569317382125264,3.0317293006647024,False
uci697,all,dropout_vs_all_other,semester1,full,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__full__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,428,22,0.9511111111111111,0.3011963406052076,2.961094690749863,False
uci697,all,dropout_vs_all_other,semester1,full,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__full__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,747,145,0.8374439461883408,0.525686136523575,2.6072146502021254,False
uci697,all,dropout_vs_all_other,semester1,full,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__full__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,972,362,0.7286356821589205,0.6840253342716397,2.2684618281992006,False
uci697,all,dropout_vs_all_other,semester1,legacy_operational,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__legacy_operational__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,217,12,0.9475982532751092,0.15270935960591134,2.9501581087185667,False
uci697,all,dropout_vs_all_other,semester1,legacy_operational,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__legacy_operational__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,400,50,0.8888888888888888,0.28149190710767064,2.7673782156540776,False
uci697,all,dropout_vs_all_other,semester1,legacy_operational,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__legacy_operational__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,682,210,0.7645739910313901,0.47994370161857847,2.380348582915461,False
uci697,all,dropout_vs_all_other,semester1,legacy_operational,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__legacy_operational__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,889,445,0.6664167916041979,0.625615763546798,2.074755725585483,False
uci697,all,dropout_vs_all_other,semester1,legacy_operational,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__legacy_operational__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,216,13,0.9432314410480349,0.15200562983814214,2.936562910060877,False
uci697,all,dropout_vs_all_other,semester1,legacy_operational,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__legacy_operational__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,401,49,0.8911111111111111,0.2821956368754398,2.7742966611932127,False
uci697,all,dropout_vs_all_other,semester1,legacy_operational,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__legacy_operational__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,690,202,0.773542600896861,0.48557353976073186,2.408270560427666,False
uci697,all,dropout_vs_all_other,semester1,legacy_operational,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__legacy_operational__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,890,444,0.6671664167916042,0.6263194933145672,2.0770895340507085,False
uci697,all,dropout_vs_all_other,semester1,no_direct_personal,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__no_direct_personal__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,223,6,0.9737991266375546,0.1569317382125264,3.0317293006647024,False
uci697,all,dropout_vs_all_other,semester1,no_direct_personal,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__no_direct_personal__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,427,23,0.9488888888888889,0.30049261083743845,2.954176245210728,False
uci697,all,dropout_vs_all_other,semester1,no_direct_personal,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__no_direct_personal__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,738,154,0.827354260089686,0.5193525686136523,2.5758024255008944,False
uci697,all,dropout_vs_all_other,semester1,no_direct_personal,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__no_direct_personal__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,956,378,0.7166416791604198,0.6727656579873329,2.2311208927555928,False
uci697,all,dropout_vs_all_other,semester1,no_direct_personal,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__no_direct_personal__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,223,6,0.9737991266375546,0.1569317382125264,3.0317293006647024,False
uci697,all,dropout_vs_all_other,semester1,no_direct_personal,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__no_direct_personal__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,426,24,0.9466666666666667,0.2997888810696692,2.947257799671593,False
uci697,all,dropout_vs_all_other,semester1,no_direct_personal,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__no_direct_personal__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,742,150,0.8318385650224215,0.5221674876847291,2.589763414256997,False
uci697,all,dropout_vs_all_other,semester1,no_direct_personal,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__no_direct_personal__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,966,368,0.7241379310344828,0.6798029556650246,2.254458977407848,False
uci697,all,dropout_vs_all_other,semester1,no_family_financial,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__no_family_financial__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,220,9,0.9606986899563319,0.15482054890921887,2.9909437046916345,False
uci697,all,dropout_vs_all_other,semester1,no_family_financial,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__no_family_financial__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,403,47,0.8955555555555555,0.2836030964109782,2.7881335522714834,False
uci697,all,dropout_vs_all_other,semester1,no_family_financial,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__no_family_financial__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,696,196,0.7802690582959642,0.4897959183673469,2.4292120435618196,False
uci697,all,dropout_vs_all_other,semester1,no_family_financial,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__no_family_financial__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,900,434,0.6746626686656672,0.633356790992259,2.100427618702964,False
uci697,all,dropout_vs_all_other,semester1,no_family_financial,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__no_family_financial__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,215,14,0.9388646288209607,0.15130190007037297,2.922967711403188,False
uci697,all,dropout_vs_all_other,semester1,no_family_financial,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__no_family_financial__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,409,41,0.9088888888888889,0.28782547501759326,2.8296442255062946,False
uci697,all,dropout_vs_all_other,semester1,no_family_financial,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__no_family_financial__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,710,182,0.7959641255605381,0.4996481351161154,2.478075504208178,False
uci697,all,dropout_vs_all_other,semester1,no_family_financial,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__no_family_financial__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,896,438,0.671664167916042,0.6305418719211823,2.091092384842062,False
uci697,all,dropout_vs_all_other,semester1,targeted_gender_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__targeted_gender_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,223,6,0.9737991266375546,0.1569317382125264,3.0317293006647024,False
uci697,all,dropout_vs_all_other,semester1,targeted_gender_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__targeted_gender_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,429,21,0.9533333333333334,0.3019000703729768,2.9680131362889988,False
uci697,all,dropout_vs_all_other,semester1,targeted_gender_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__targeted_gender_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,738,154,0.827354260089686,0.5193525686136523,2.5758024255008944,False
uci697,all,dropout_vs_all_other,semester1,targeted_gender_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__targeted_gender_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,958,376,0.7181409295352323,0.6741731175228712,2.2357885096860435,False
uci697,all,dropout_vs_all_other,semester1,targeted_gender_special_needs,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__targeted_gender_special_needs__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,229,222,7,0.9694323144104804,0.1562280084447572,3.018134102007013,False
