analysis_source,dataset,subject,outcome,stage,model,grid,contrast_name,contrast_id,family_id,tier,replicates,family_stage_count,metric,budget_fraction,family_size,draw_file,draw_key,estimate,pointwise_ci95_low,pointwise_ci95_high,familywise_bonferroni_low,familywise_bonferroni_high,bootstrap_sign_p_two_sided,bonferroni_adjusted_sign_p,familywise_excludes_zero
C14B_frozen,uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,no_direct_personal,c14b__uci697__all__dropout_vs_graduate__enrollment__no_direct_personal__histgb__minus__uci697__all__dropout_vs_graduate__enrollment__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|no_direct_personal,primary,5000,2,precision_difference,0.2,8,draws/task_9226774e375e27c17f05.npz,c008__precision_difference__0.20,-0.0013642564802183177,-0.021857923497267784,0.012360221858248505,-0.02998821377192751,0.020418676666852015,0.6846630673865227,1.0,False
C14B_frozen,uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,no_direct_personal,c14b__uci697__all__dropout_vs_graduate__enrollment__no_direct_personal__histgb__minus__uci697__all__dropout_vs_graduate__enrollment__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|no_direct_personal,primary,5000,2,precision_difference,0.3,8,draws/task_9226774e375e27c17f05.npz,c008__precision_difference__0.30,-0.010036496350364965,-0.022810218978102204,0.008211678832116712,-0.029137452378602224,0.014585232452142272,0.38912217556488704,1.0,False
C14B_frozen,uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,no_direct_personal,c14b__uci697__all__dropout_vs_graduate__semester1__no_direct_personal__histgb__minus__uci697__all__dropout_vs_graduate__semester1__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|no_direct_personal,primary,5000,2,precision_difference,0.05,8,draws/task_e0f0f655047d46f08c47.npz,c008__precision_difference__0.05,-0.005291005291005346,-0.015873015873015928,0.005319148936170248,-0.021276595744680882,0.015706806282722585,1.0,1.0,False
C14B_frozen,uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,no_direct_personal,c14b__uci697__all__dropout_vs_graduate__semester1__no_direct_personal__histgb__minus__uci697__all__dropout_vs_graduate__semester1__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|no_direct_personal,primary,5000,2,precision_difference,0.1,8,draws/task_e0f0f655047d46f08c47.npz,c008__precision_difference__0.10,0.0,-0.008216466079962768,0.008152173913043459,-0.013527361202666118,0.013513513513513487,1.0,1.0,False
C14B_frozen,uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,no_direct_personal,c14b__uci697__all__dropout_vs_graduate__semester1__no_direct_personal__histgb__minus__uci697__all__dropout_vs_graduate__semester1__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|no_direct_personal,primary,5000,2,precision_difference,0.2,8,draws/task_e0f0f655047d46f08c47.npz,c008__precision_difference__0.20,0.0,-0.009549795361528002,0.008185538881309684,-0.013623978201634898,0.010928961748633892,0.9854029194161168,1.0,False
C14B_frozen,uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,no_direct_personal,c14b__uci697__all__dropout_vs_graduate__semester1__no_direct_personal__histgb__minus__uci697__all__dropout_vs_graduate__semester1__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|no_direct_personal,primary,5000,2,precision_difference,0.3,8,draws/task_e0f0f655047d46f08c47.npz,c008__precision_difference__0.30,0.0,-0.009124087591240948,0.008204193254329972,-0.013673655423883255,0.010958904109588996,0.9042191561687662,1.0,False
C14B_frozen,uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,no_family_financial,c14b__uci697__all__dropout_vs_graduate__enrollment__no_family_financial__histgb__minus__uci697__all__dropout_vs_graduate__enrollment__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|no_family_financial,primary,5000,2,precision_difference,0.05,8,draws/task_9226774e375e27c17f05.npz,c009__precision_difference__0.05,-0.23809523809523803,-0.2894736842105263,-0.15706806282722507,-0.3095152762469,-0.12740417088821337,0.0003999200159968006,0.003199360127974405,True
C14B_frozen,uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,no_family_financial,c14b__uci697__all__dropout_vs_graduate__enrollment__no_family_financial__histgb__minus__uci697__all__dropout_vs_graduate__enrollment__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|no_family_financial,primary,5000,2,precision_difference,0.1,8,draws/task_9226774e375e27c17f05.npz,c009__precision_difference__0.10,-0.21832884097035044,-0.26881720430107525,-0.1707317073170732,-0.2874033596686773,-0.15104366463237415,0.0003999200159968006,0.003199360127974405,True
C14B_frozen,uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,no_family_financial,c14b__uci697__all__dropout_vs_graduate__enrollment__no_family_financial__histgb__minus__uci697__all__dropout_vs_graduate__enrollment__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|no_family_financial,primary,5000,2,precision_difference,0.2,8,draws/task_9226774e375e27c17f05.npz,c009__precision_difference__0.20,-0.16098226466575716,-0.19645293315143253,-0.13096862210095506,-0.20901639344262296,-0.1185681919425341,0.0003999200159968006,0.003199360127974405,True
C14B_frozen,uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,no_family_financial,c14b__uci697__all__dropout_vs_graduate__enrollment__no_family_financial__histgb__minus__uci697__all__dropout_vs_graduate__enrollment__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|no_family_financial,primary,5000,2,precision_difference,0.3,8,draws/task_9226774e375e27c17f05.npz,c009__precision_difference__0.30,-0.125,-0.1449407474931632,-0.09853790031206539,-0.1551094890510949,-0.09167244445025581,0.0003999200159968006,0.003199360127974405,True
C14B_frozen,uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,no_family_financial,c14b__uci697__all__dropout_vs_graduate__semester1__no_family_financial__histgb__minus__uci697__all__dropout_vs_graduate__semester1__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|no_family_financial,primary,5000,2,precision_difference,0.05,8,draws/task_e0f0f655047d46f08c47.npz,c009__precision_difference__0.05,-0.02645502645502651,-0.047368421052631615,0.0,-0.05759162303664922,0.005291005291005235,0.057588482303539294,0.46070785842831435,False
C14B_frozen,uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,no_family_financial,c14b__uci697__all__dropout_vs_graduate__semester1__no_family_financial__histgb__minus__uci697__all__dropout_vs_graduate__semester1__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|no_family_financial,primary,5000,2,precision_difference,0.1,8,draws/task_e0f0f655047d46f08c47.npz,c009__precision_difference__0.10,-0.013477088948787075,-0.03217158176943702,0.0026881720430107503,-0.04047258596197275,0.008086253369272267,0.11637672465506899,0.9310137972405519,False
C14B_frozen,uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,no_family_financial,c14b__uci697__all__dropout_vs_graduate__semester1__no_family_financial__histgb__minus__uci697__all__dropout_vs_graduate__semester1__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|no_family_financial,primary,5000,2,precision_difference,0.2,8,draws/task_e0f0f655047d46f08c47.npz,c009__precision_difference__0.20,-0.02592087312414737,-0.042349726775956276,-0.010943538681198753,-0.04913860342629657,-0.00545702592087316,0.0007998400319936012,0.00639872025594881,True
C14B_frozen,uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,no_family_financial,c14b__uci697__all__dropout_vs_graduate__semester1__no_family_financial__histgb__minus__uci697__all__dropout_vs_graduate__semester1__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|no_family_financial,primary,5000,2,precision_difference,0.3,8,draws/task_e0f0f655047d46f08c47.npz,c009__precision_difference__0.30,-0.02372262773722622,-0.038321167883211604,-0.012750455373406244,-0.042883211678832134,-0.007299270072992692,0.0003999200159968006,0.003199360127974405,True
C14B_frozen,uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,targeted_gender_special_needs,c14b__uci697__all__dropout_vs_graduate__enrollment__targeted_gender_special_needs__histgb__minus__uci697__all__dropout_vs_graduate__enrollment__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|targeted_gender_special_needs,primary,5000,2,precision_difference,0.05,8,draws/task_9226774e375e27c17f05.npz,c010__precision_difference__0.05,-0.005291005291005235,-0.021390374331550888,0.015873015873015928,-0.03191489361702127,0.026455026455026398,0.9974005198960207,1.0,False
C14B_frozen,uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,targeted_gender_special_needs,c14b__uci697__all__dropout_vs_graduate__enrollment__targeted_gender_special_needs__histgb__minus__uci697__all__dropout_vs_graduate__enrollment__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|targeted_gender_special_needs,primary,5000,2,precision_difference,0.1,8,draws/task_9226774e375e27c17f05.npz,c010__precision_difference__0.10,0.008086253369272267,-0.013369880001720454,0.021505376344086113,-0.016260162601625994,0.027100271002710064,0.7454509098180364,1.0,False
C14B_frozen,uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,targeted_gender_special_needs,c14b__uci697__all__dropout_vs_graduate__enrollment__targeted_gender_special_needs__histgb__minus__uci697__all__dropout_vs_graduate__enrollment__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|targeted_gender_special_needs,primary,5000,2,precision_difference,0.2,8,draws/task_9226774e375e27c17f05.npz,c010__precision_difference__0.20,0.0013642564802182067,-0.01907356948228878,0.01091405184174632,-0.02645082712708455,0.016393442622950838,0.6694661067786443,1.0,False
C14B_frozen,uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,targeted_gender_special_needs,c14b__uci697__all__dropout_vs_graduate__enrollment__targeted_gender_special_needs__histgb__minus__uci697__all__dropout_vs_graduate__enrollment__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|targeted_gender_special_needs,primary,5000,2,precision_difference,0.3,8,draws/task_9226774e375e27c17f05.npz,c010__precision_difference__0.30,-0.009124087591240837,-0.020947176684881552,0.007285974499089298,-0.02646899112172112,0.011861313868613152,0.3703259348130374,1.0,False
C14B_frozen,uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,targeted_gender_special_needs,c14b__uci697__all__dropout_vs_graduate__semester1__targeted_gender_special_needs__histgb__minus__uci697__all__dropout_vs_graduate__semester1__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|targeted_gender_special_needs,primary,5000,2,precision_difference,0.05,8,draws/task_e0f0f655047d46f08c47.npz,c010__precision_difference__0.05,0.0,0.0,0.010526315789473717,-0.0052460216313033915,0.015873015873015817,1.0,1.0,False
C14B_frozen,uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,targeted_gender_special_needs,c14b__uci697__all__dropout_vs_graduate__semester1__targeted_gender_special_needs__histgb__minus__uci697__all__dropout_vs_graduate__semester1__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|targeted_gender_special_needs,primary,5000,2,precision_difference,0.1,8,draws/task_e0f0f655047d46f08c47.npz,c010__precision_difference__0.10,0.0,-0.008086253369272267,0.008108108108108136,-0.01084010840108407,0.013477088948787005,1.0,1.0,False
C14B_frozen,uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,targeted_gender_special_needs,c14b__uci697__all__dropout_vs_graduate__semester1__targeted_gender_special_needs__histgb__minus__uci697__all__dropout_vs_graduate__semester1__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|targeted_gender_special_needs,primary,5000,2,precision_difference,0.2,8,draws/task_e0f0f655047d46f08c47.npz,c010__precision_difference__0.20,-0.0027285129604366354,-0.008174386920980936,0.006821282401091366,-0.01091405184174632,0.009575923392612817,1.0,1.0,False
C14B_frozen,uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,targeted_gender_special_needs,c14b__uci697__all__dropout_vs_graduate__semester1__targeted_gender_special_needs__histgb__minus__uci697__all__dropout_vs_graduate__semester1__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|targeted_gender_special_needs,primary,5000,2,precision_difference,0.3,8,draws/task_e0f0f655047d46f08c47.npz,c010__precision_difference__0.30,-0.0045620437956204185,-0.00912429590374303,0.004557885141294515,-0.011861313868613152,0.007299270072992692,0.5926814637072585,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day14,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day14__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.05,24,draws/task_307e8a99ea89492c7fe0.npz,c000__precision_difference__0.05,-0.002132196162046962,-0.010683760683760646,0.01698513800424628,-0.017115477978720664,0.025466517776818173,0.8578284343131374,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day14,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day14__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.1,24,draws/task_307e8a99ea89492c7fe0.npz,c000__precision_difference__0.10,0.0,-0.011714589989350377,0.009594882729211055,-0.017902517048145335,0.014941302027748127,1.0,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day14,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day14__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.2,24,draws/task_307e8a99ea89492c7fe0.npz,c000__precision_difference__0.20,-0.0016051364365970988,-0.00907162588511345,0.0037493304767005657,-0.012817676550000412,0.0069577718789481475,0.4927014597080584,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day14,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day14__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.3,24,draws/task_307e8a99ea89492c7fe0.npz,c000__precision_difference__0.30,0.001427551748750866,-0.006763972944108135,0.003920171062010036,-0.010279518177951676,0.006060977216952287,0.6690661867626475,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day28,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day28__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.05,24,draws/task_5f62fe19e4c1dbb58101.npz,c000__precision_difference__0.05,0.01295896328293733,-0.015152336817195912,0.02146038118971811,-0.028004751614448098,0.030107526881720446,0.8734253149370126,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day28,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day28__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.1,24,draws/task_5f62fe19e4c1dbb58101.npz,c000__precision_difference__0.10,-0.0021668472372697867,-0.010810810810810811,0.014054054054054022,-0.017330888985818558,0.02050006483352307,0.8422315536892622,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day28,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day28__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.2,24,draws/task_5f62fe19e4c1dbb58101.npz,c000__precision_difference__0.20,0.009214092140921504,-0.0027071659455090214,0.015726894457894904,-0.009100765125112428,0.020660701619698834,0.17436512697460507,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day28,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day28__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.3,24,draws/task_5f62fe19e4c1dbb58101.npz,c000__precision_difference__0.30,-0.002169197396963085,-0.007220281794441652,0.006159476101927271,-0.010490467916091586,0.009770521761667206,0.9114177164567087,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day42,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day42__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.05,24,draws/task_b0fab67fd7bac1d35e34.npz,c000__precision_difference__0.05,0.015350877192982448,-0.002192982456140302,0.021929824561403577,-0.00879120879120876,0.02857142857142858,0.1275744851029794,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day42,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day42__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.1,24,draws/task_b0fab67fd7bac1d35e34.npz,c000__precision_difference__0.10,0.005506607929515406,-0.003296703296703285,0.013274336283185861,-0.006622516556291401,0.018738830196934654,0.2511497700459908,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day42,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day42__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.2,24,draws/task_b0fab67fd7bac1d35e34.npz,c000__precision_difference__0.20,0.001656543346217454,-0.004412636721056798,0.006629834254143652,-0.007733779069147651,0.010399949271352241,0.7406518696260748,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day42,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day42__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.3,24,draws/task_b0fab67fd7bac1d35e34.npz,c000__precision_difference__0.30,-0.0003681885125184081,-0.0051489518205222184,0.0029379630831384306,-0.007365266948091799,0.005163356919738678,0.6586682663467307,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day56,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day56__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.05,24,draws/task_992c77f47dc8531fa0b2.npz,c000__precision_difference__0.05,0.0,-0.013363028953229383,0.013363028953229383,-0.01793721973094173,0.02020596108890729,1.0,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day56,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day56__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.1,24,draws/task_992c77f47dc8531fa0b2.npz,c000__precision_difference__0.10,0.005617977528089901,-0.003370786516853963,0.014639639639639657,-0.00898250437233407,0.019987205292306843,0.27954409118176365,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day56,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day56__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.2,24,draws/task_992c77f47dc8531fa0b2.npz,c000__precision_difference__0.20,-0.0011248593925758943,-0.006756756756756799,0.005067567567567546,-0.01055174358426172,0.008302864414996768,0.8198360327934413,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day56,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day56__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.3,24,draws/task_992c77f47dc8531fa0b2.npz,c000__precision_difference__0.30,-0.0015003750937734317,-0.007118771075309116,0.004110689717626294,-0.010770954128719116,0.007349524763709724,0.6714657068586283,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day70,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day70__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.05,24,draws/task_700023e2f5e0cefac9ef.npz,c000__precision_difference__0.05,0.004566210045662045,-0.009111617312072884,0.013667425968109326,-0.013698630136986356,0.020528584215442083,0.8030393921215757,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day70,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day70__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.1,24,draws/task_700023e2f5e0cefac9ef.npz,c000__precision_difference__0.10,-0.002290950744558984,-0.008027753346885982,0.005753739930955071,-0.01261467889908261,0.010325598453341396,0.8922215556888622,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day70,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day70__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.2,24,draws/task_700023e2f5e0cefac9ef.npz,c000__precision_difference__0.20,0.001721170395869276,-0.006321839080459801,0.0046271358755750145,-0.009758897818599288,0.008039442856626498,0.8754249150169966,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day70,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day70__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.3,24,draws/task_700023e2f5e0cefac9ef.npz,c000__precision_difference__0.30,-0.0019149751053235686,-0.0065034429992348874,0.004204892966360843,-0.009577023730244015,0.007277384351478055,0.7510497900419916,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day90,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day90__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.05,24,draws/task_ac0ee99c5481f46e9dbd.npz,c000__precision_difference__0.05,0.002331002331002363,-0.0046511627906976605,0.009238409887947966,-0.00927628917103497,0.011682242990654235,1.0,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day90,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day90__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.1,24,draws/task_ac0ee99c5481f46e9dbd.npz,c000__precision_difference__0.10,0.0,-0.006993006993006978,0.003516998827667095,-0.01050640704388937,0.007917877611079423,0.9110177964407119,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day90,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day90__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.2,24,draws/task_ac0ee99c5481f46e9dbd.npz,c000__precision_difference__0.20,0.0017564402810303914,-0.002346041055718451,0.006444148327931871,-0.005271767846338702,0.009852593952899407,0.4903019396120776,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day90,histgb,c14d_selected,sex_gender,c14d__oulad__all__withdrawal_or_fail__day90__sex_gender,c14d|oulad|all|withdrawal_or_fail|sex_gender,primary,5000,6,precision_difference,0.3,24,draws/task_ac0ee99c5481f46e9dbd.npz,c000__precision_difference__0.30,0.0007806401249024209,-0.003909304143862369,0.003516998827667095,-0.006247559547052005,0.005871711795648103,1.0,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day14,histgb,c14d_selected,socioeconomic_family,c14d__oulad__all__withdrawal_or_fail__day14__socioeconomic_family,c14d|oulad|all|withdrawal_or_fail|socioeconomic_family,primary,5000,6,precision_difference,0.05,24,draws/task_307e8a99ea89492c7fe0.npz,c001__precision_difference__0.05,-0.04051172707889128,-0.07643312101910826,-0.006369426751592355,-0.10234541577825162,0.012820512820512775,0.021595680863827234,0.5182963407318536,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day14,histgb,c14d_selected,socioeconomic_family,c14d__oulad__all__withdrawal_or_fail__day14__socioeconomic_family,c14d|oulad|all|withdrawal_or_fail|socioeconomic_family,primary,5000,6,precision_difference,0.1,24,draws/task_307e8a99ea89492c7fe0.npz,c001__precision_difference__0.10,-0.03743315508021394,-0.05882352941176472,-0.012820170757737422,-0.07133047213569824,0.0010681397125000267,0.004799040191961607,0.11517696460707857,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day14,histgb,c14d_selected,socioeconomic_family,c14d__oulad__all__withdrawal_or_fail__day14__socioeconomic_family,c14d|oulad|all|withdrawal_or_fail|socioeconomic_family,primary,5000,6,precision_difference,0.2,24,draws/task_307e8a99ea89492c7fe0.npz,c001__precision_difference__0.20,-0.021401819154628132,-0.039614561027837225,-0.008042895442359255,-0.048128342245989386,0.0003143028680465239,0.0027994401119776045,0.06718656268746251,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day14,histgb,c14d_selected,socioeconomic_family,c14d__oulad__all__withdrawal_or_fail__day14__socioeconomic_family,c14d|oulad|all|withdrawal_or_fail|socioeconomic_family,primary,5000,6,precision_difference,0.3,24,draws/task_307e8a99ea89492c7fe0.npz,c001__precision_difference__0.30,-0.016416845110635236,-0.030725259021078925,-0.006069206827071364,-0.038466725598307154,0.0,0.003599280143971206,0.08638272345530894,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day28,histgb,c14d_selected,socioeconomic_family,c14d__oulad__all__withdrawal_or_fail__day28__socioeconomic_family,c14d|oulad|all|withdrawal_or_fail|socioeconomic_family,primary,5000,6,precision_difference,0.05,24,draws/task_5f62fe19e4c1dbb58101.npz,c001__precision_difference__0.05,-0.002159827213822907,-0.036717062634989195,0.0193965517241379,-0.05399568034557234,0.032382934688500765,0.615876824635073,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day28,histgb,c14d_selected,socioeconomic_family,c14d__oulad__all__withdrawal_or_fail__day28__socioeconomic_family,c14d|oulad|all|withdrawal_or_fail|socioeconomic_family,primary,5000,6,precision_difference,0.1,24,draws/task_5f62fe19e4c1dbb58101.npz,c001__precision_difference__0.10,0.004333694474539573,-0.012972972972972951,0.022702702702702693,-0.022697620541708,0.032488140903633944,0.6346730653869226,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day28,histgb,c14d_selected,socioeconomic_family,c14d__oulad__all__withdrawal_or_fail__day28__socioeconomic_family,c14d|oulad|all|withdrawal_or_fail|socioeconomic_family,primary,5000,6,precision_difference,0.2,24,draws/task_5f62fe19e4c1dbb58101.npz,c001__precision_difference__0.20,-0.014634146341463428,-0.030777953484952957,0.0,-0.03726699106230187,0.01020014192423437,0.051989602079584085,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day28,histgb,c14d_selected,socioeconomic_family,c14d__oulad__all__withdrawal_or_fail__day28__socioeconomic_family,c14d|oulad|all|withdrawal_or_fail|socioeconomic_family,primary,5000,6,precision_difference,0.3,24,draws/task_5f62fe19e4c1dbb58101.npz,c001__precision_difference__0.30,-0.026030368763557465,-0.038839785847841306,-0.012626035044023537,-0.04492980207003023,-0.004130522662662959,0.0007998400319936012,0.01919616076784643,True
C14D_harmonized,oulad,all,withdrawal_or_fail,day42,histgb,c14d_selected,socioeconomic_family,c14d__oulad__all__withdrawal_or_fail__day42__socioeconomic_family,c14d|oulad|all|withdrawal_or_fail|socioeconomic_family,primary,5000,6,precision_difference,0.05,24,draws/task_b0fab67fd7bac1d35e34.npz,c001__precision_difference__0.05,0.006578947368421018,-0.0241758241758242,0.024229074889867808,-0.03956043956043953,0.039542455899363775,1.0,1.0,False
C14D_harmonized,oulad,all,withdrawal_or_fail,day42,histgb,c14d_selected,socioeconomic_family,c14d__oulad__all__withdrawal_or_fail__day42__socioeconomic_family,c14d|oulad|all|withdrawal_or_fail|socioeconomic_family,primary,5000,6,precision_difference,0.1,24,draws/task_b0fab67fd7bac1d35e34.npz,c001__precision_difference__0.10,-0.008810572687224627,-0.0298013245033113,0.009879253567508295,-0.04057436062657141,0.01985847835283135,0.355128974205159,1.0,False
